,Tweets,tag
231,Women and children bear most of the burden of collecting fuel and water  spending from 1 to 4 hours a day collectin… https://t.co/BZTDqZv1uE,refugee
232,Fatima  @crocerossaita ,refugee
233,For all those who have risked their lives to save others. Thank you.,refugee
234,March 8  International… https://t.co/bJIM0ZCCGr,refugee
235,RT @Refugees: 7 ways to help refugee girls go to school ,refugee
236,1. 🏫,refugee
237,2. 🏃🏽 ,refugee
238,3. 🚽,refugee
239,4. 👫,refugee
240,5. 📚,refugee
241,6. 🎓,refugee
242,7. 🙋🏽,refugee
243,It’s time to make refugee girls a priority…,refugee
244,Refugee and migration pacts must overlap for the sake of refugee workers.,refugee
245,#caring4migrants,refugee
246,https://t.co/vtI9EcHLuK,refugee
247,“We cannot be insensitive to families and to all our brothers and sisters who are #refugees. We are called to help… https://t.co/ONB4ZSjUFQ,refugee
248,RT @ICMC_news: Now broadcasting a panel discussion on #migrants and #refugees with Carol Batchelor (UNHCR)  Michele Klein Solomon (IOM)  Wa…,refugee
249,Women and girls are usually trafficked for marriage and sexual slavery. People escaping from war and persecution ar… https://t.co/g9UIiVwzzH,refugee
250,For all those who have put their lives at stake to save others. Thank you.,refugee
251,March 8  International Women's Day,refugee
252,https://t.co/W7gJhOh5hG,refugee
253,“But for Sister Josephine  we would be still languishing in the Iranian jail. Her prompt and efficient intervention… https://t.co/TBLIUTX8Wt,refugee
254,“Migration can offer possibilities for a new evangelization  open vistas for the growth of a new humanity foreshado… https://t.co/HFiryX1Ghf,refugee
255,Over 25% of the economic growth over the last 50 years in OECD countries is due to girls having increased access to… https://t.co/yDBnAEQvZ8,refugee
256,For all the women who have put their own lives at stake to save others. March 8  International Women's Day,refugee
257,https://t.co/OmVXbC7LhB,refugee
258,RT @UNmigration: 1 out of 3 #Syrians has been internally displaced by the conflict.,refugee
259,This is Hatem's story 👇 https://t.co/ZmawBr5X8c,refugee
260,“We can all together say a pray for #migrants and #refugees who live in the most serious and difficult situations”… https://t.co/rdtZl6CY0a,refugee
261,“ALL I WANT is for things to go back to normal ” 10-year-old Abd  a Syrian refugee living in Lebanon,refugee
262,https://t.co/y9CXCCRhDT,refugee
263,After being in detention for almost four years on Nauru  Iraqi #refugee Abbas al Aboudi has turned to art (and is n… https://t.co/bIdGz1plVd,refugee
264,“The Risen Shepherd walks beside all those forced to leave their homelands.” Pope Francis https://t.co/Ianhx3eYnU,refugee
265,“You cannot underestimate the power of offering someone a cup of tea  that you have made for them  just the way the… https://t.co/PPYxUjRiJ7,refugee
266,“When we play  I forget that I am in a #refugee camp. I think that I am in a different country. I love it so much!”… https://t.co/Ilg7Rs9Wuy,refugee
267,“#Migrants fall into the clutches of human traffickers in order to cross borders.” Pope Francis @Pontifex https://t.co/gB0kgRxzJL,refugee
268,The evolving drafts of the Global Compact are trying to achieve at a challenging time for #refugee protection.,refugee
269,https://t.co/GqM0C0FqVU,refugee
270,"It is made of wood  with a tiny kitchen and toilet  a small living area and  most unusually  is in someone else's… https://t.co/N9xcTwxfGw
We cannot be insensitive to families and all our brothers and sisters who are #refugees. We are called to help the… https://t.co/nXka7nIYj5",refugee
271,Single mom Maisaa was eking out precarious existence as a refugee in Lebanon  having fled the bombs in Syria. But s… https://t.co/jVNuCUJ22D,refugee
272,City residents have come together to set up a system of homestays and a citizen association has opened up a shelter… https://t.co/SMxDJsEZRX,refugee
273,“Let us pray together to Our Lady for our #refugee brothers and sisters.”,refugee
274,Pope Francis https://t.co/xcoIIB0FAE,refugee
275,The insistence on the idea of sovereignty and border control has only produced segregation and violence. The time h… https://t.co/2M2KfoCpNI,refugee
276,"Understand the migrants' stories of struggles and challenges  and take action to help our ""migrant brothers and sis… https://t.co/a8DENMzyN0",refugee
277,I ask for the provision of humanitarian aid for the displaced and refugees.,refugee
278,Pope Francis https://t.co/tKuUNuJ5Ph,refugee
279,“Throughout today’s event  #migrant and #refugee children are our first and final focus. Their dignity  their secur… https://t.co/oXmBHuCeEC,refugee
280,Fr. @jesuitczerny and Fr. Lambert Tonamou  from @M_RSection  in the formation center of Salesian Sisters in Addis A… https://t.co/Y7YRliCef3,refugee
281,It's used by the humanitarian organisation as a base for its programme that brings together young asylum seekers an… https://t.co/06J2yc3tUW,refugee
282,Don’t close your heart to a refugee.,refugee
283,Pope Francis https://t.co/XYeW9x3T6o,refugee
284,“I called it this name because I want to extend friendship to everyone”,refugee
285,https://t.co/Cl3h05KD3L,refugee
286,“Let's see Jesus in many children forced to flee their homeland and travel alone under inhuman conditions  easy pre… https://t.co/3tTgKUpiCm,refugee
287,Items were picked up from Lesbos and Calais,refugee
288,https://t.co/N9s2gmGVzQ,refugee
289,“Never bury your ideas with despair ” she said  recalling the famous saying that motivated her: “When there is a wi… https://t.co/ToRLqCGVqA,refugee
290,“Many migrants are unaccompanied children  at greater risk and in need of greater attention  care and protection.”… https://t.co/tVg3ad5dnJ,refugee
291,The organisation is also working with lawmakers to commit more funds to refugee education access. ,refugee
292,https://t.co/MfDV3lhAwo,refugee
293,We should work for the integration of migrant children and young people.,refugee
294,Pope Francis https://t.co/pcpA7bw4zH,refugee
295,The human rights of migrant and refugee children were under the spotlight at the United Nations on Wednesday at an… https://t.co/y8xUYPTPWd,refugee
296,"It is extremely important to understand that these are normal human beings  normal people who live normal lives an… https://t.co/1OiFiUSSG4
I entrust all child migrants to the protection of the Holy Family of Nazareth.""",refugee
297,Pope Francis https://t.co/8V1sjfHpJ7,refugee
298,"Detention of migrant and refugee children happens despite solid evidence of how harmful this practice is for child… https://t.co/hF3tEHCuDl
RT @UNmigration: The @MigrantApp 📲 has been designed to help #migrants around the world.    

Learn more at https://t.co/Etxtqs7VKM https:/…
https://t.co/BN19J5XD19
“Let's think now of the many migrants  the many refugees  their sufferings  their lives  often without work  withou… https://t.co/T64NYNHMXB
The SEA ANGELS are not heroes from comics  they are real people  generous women and men who have decided to put the… https://t.co/pHlTgOEe3N
RT @Refugees: IKEA's internship programme for refugees is helping them get job ready in Switzerland https://t.co/yqS24VKoI6
At least people now can apply for a job and earn their own income  so you have some dignity  you can continue buil… https://t.co/2KrUaQNhHf",refugee
299,"A change of attitude towards #migrants and #refugees is needed on the part of everyone. From defensiveness  fear … https://t.co/NUmDHSvHNy
“Our faith compels us to stand with the vulnerable  including our immigrant brothers and sisters”

https://t.co/88HJbYXFRU
RT @americamag: “Our faith compels us to stand with the vulnerable  including our immigrant brothers and sisters...we must show our support…
https://t.co/wEGgFeHt9q
Migrants are our brothers and sisters"" Pope Francis https://t.co/9JfwpSxzA1",refugee
300,“Offering asylum seekers  refugees  migrants and victims of human trafficking an opportunity to find the peace they… https://t.co/KPFQdJNvxr,refugee
301,"To discover their humanity is to discover your own humanity  how they are just like us. They have the same dreams.… https://t.co/ciTgfbNYCw
https://t.co/1aqoiV0KHl
A change of attitude towards #migrants and #refugees is needed on the part of everyone.""",refugee
302,Pope Francis https://t.co/4HSR5VC0Bo,refugee
303,“These evacuations are the best example of the impact that international solidarity can have on #refugees themselve… https://t.co/adOagPrF7U,refugee
304,“Jesus Christ is always waiting to be recognized in #migrants and #refugees  in displaced and stateless persons  an… https://t.co/3n76OvK6ao,refugee
305,Welcome Wheels: Bikes for #Refugees in Norwich project.,refugee
306,https://t.co/JHz5mx7wsx,refugee
307,As one human family  we are all migrants  journeying in hope. Pope Francis https://t.co/9l7wc6QOqE,refugee
308,"Kurdistan  the same place my family once fled from  now became a safe place for others running for their lives. I… https://t.co/pbgFxRwrkx
Solidarity with #migrants and #refugees must be accompanied by courage and creativity."" Pope Francis https://t.co/vMVJl9Lhzn",refugee
309,"There's no Xbox or PlayStation for most of the kids in the Rohingya refugee camps in Bangladesh. But there are kit… https://t.co/Y9nEib2Wk9
“Validating a diploma is the first step in these people getting back their dignity and their identity.”

https://t.co/QksLeSPZAj
We should never forget that migrants  far from being a number  are first of all a person  a face  a name  a story.… https://t.co/8y7Jk5wSLl",refugee
310,https://t.co/r7N0PIQe0H,refugee
311,RT @UISGRoma: The International Day of Prayer and Awareness Against Human Trafficking Pope Francis: Human trafficking is a crime against hu…,refugee
312,UNHCR in Cyprus has launched a short film produced by seven young# refugees residing in Cyprus who wanted to share… https://t.co/bKVN6TCWVi,refugee
313,We call on all people of faith and good will to commit themselves and oppose modern slavery in all its forms.,refugee
314,Pop… https://t.co/hwQzIJTX7b,refugee
315,“It’s not about me being from Africa and him from Europe. We are all from one race.”,refugee
316,#caring4migrants,refugee
317,https://t.co/SI0jH0ZSdG,refugee
318,https://t.co/WAdi2sG5Um,refugee
319,Jesus was a refugee Pope Francis https://t.co/9tFw9bEvUl,refugee
320,From a young Syrian refugee living in Cambridgeshire to a 72-year-old Eritrean spending political exile in Birmingh… https://t.co/xMmImntAxc,refugee
321,Let us bring a ray of hope into the eyes and hearts of refugees and of those who have been forcibly displaced Pop… https://t.co/6TjGEL4Ro6,refugee
322,https://t.co/WFaZ1Exxyb,refugee
323,'Sharing the Journey with Immigrants and Refugees',refugee
