,Tweets,tag
240,"The stories of the men and women that came along to the class inspired me and I wanted to do as much as I could to… https://t.co/lWj54o6nGw
Leaving your home country is a struggle for most people: It leaves an important part of you behind while finding a… https://t.co/uYFxZixuX7",other
241,"RT @IOMGREECE: #iamamigrant ""We decided to #return to our home  but this time in a safe and organized way. We found out about #AVRR program…",other
242,I am now ready to go back home and restart my new life.,other
243,-Rehmat discovered he had a heart disease in Greece. Flyi… https://t.co/GHuQzHOcXD,other
244,RT @nprfreshair: .@cpicciolini spent 8 years committing racist acts of violence as a member of a Neo-Nazi group. TODAY: He explains how he…,other
245,RT @MigrantApp: Meet Fabiola. She decided to return to #Brazil after 17 years living in #Switzerland and is now launching a language school…,other
246,"My heart was heavy to leave my family but I had to attempt the adventure  see what was outside. I had to live my l… https://t.co/caCPXWKjQC
No one should be a slave. Everyone should work hard in their own country and God will help them. If you stay in yo… https://t.co/BbwyicpHha",other
247,RT @louise_arbour: Tune in today  Thursday 11 January  at 10am EST for the presentation by the @UN Secretary-General @antonioguterres  of h…,other
248,"It was 4 AM when the smugglers loaded 300 people onto the boat. Many fell into the water - the smugglers called it… https://t.co/8cFa2rmibV
RT @NewToTheParish: “Talking about the weather is a very Irish thing. Nowhere else have I seen the weather as such a passionate topic of co…
The more we all have a voice to share our perspectives  the more empathy we have for each other and the more we re… https://t.co/yBpnS2pTpT",other
249,RT @OIM_Mexico: La campaña Soy Migrante de Retorno continúa  y el @MetroCDMX lanza una edición especial de boletos dedicados a @soy_migrant…,other
250,RT @AdamRogers2030: Migrants contribute significantly to economic growth. Follow @iamamigrant to learn more &amp; see this map: https://t.co/sS…,other
251,"RT @7piliers: ""We had to bury so many people in the desert. As I was digging the holes  I planned for mine as well."" ",other
252,From #Nigeria to #Li…,other
253,RT @UNICEF_EU: Unaccompanied children living at Schisto &amp; Elaionas Save Zones creating collages - part of activities organ. by Greek Parlia…,other
254,I know people from my neighborhood. They are the ones who help me when I need help. https://t.co/vPquZFLWM7 https://t.co/SlwtTP6J1x,other
255,"RT @IOMROWCA: ""Our future is in our country""- Amadou  a migrant returnee back in Guinea is now raising awareness about the risks of irregul…",other
256,"RT @OIM_Niger: ""We had to bury so many people in the desert. As I was digging the holes  I planned for mine as well.""",other
257,"I know that if I wanted to go back home I always have that option — I feel very lucky to have that choice.""… https://t.co/2Ybp1e9CaI",other
258,We need to be aware of our capacities  tolerate differences and always be ready to learn and adapt.… https://t.co/pXTBVWWjXd,other
259,I know people from my neighborhood. They are the ones who help me when I need help. https://t.co/vPquZFLWM7 https://t.co/idTKn59T0r,other
260,"What’s important most important is being healthy  and having a job and a place to live  be it in Portugal or elsew… https://t.co/xMV7AKmjXy
Seniors do not seem to care for age or race  and they just greet everyone. It is a lovely habit that all generatio… https://t.co/vSnEPdaZ1o",other
261,Being a #migrant means learning to be more persistant and in some cases stronger than everyone else. -Maria… https://t.co/pkGpSIns8g,other
262,RT @louise_arbour: I look forward to marking International Migrants Day tomorrow with @UN tomorrow - a day to celebrate the many social  cu…,other
263,RT @SDG2030: International Migrants Day  18 December,other
264,https://t.co/ylV6s71jgK,other
265,Migrants are People. ,other
266,Refugees are People. ,other
267,We are all peop…,other
268,RT @lyciaora: Today is #InternationalMigrantsDay  a day to reflect on how we view &amp; treat those who leave everything behind in search of a…,other
269,RT @UNmigration: Migrants are agents of development.,other
270,Let’s celebrate them on #MigrantsDay: http//bit.ly/2AmqP8t ,other
271,#IMD2017 https://t.co/FA…,other
272,"I know that if I wanted to go back home I always have that option — I feel very lucky to have that choice.""… https://t.co/YZqwfYB4vu",other
273,RT @MortazaBehboudi: Year a go former @UN S.G said that 232M people displaced from their country but today more and we need to continue hel…,other
274,RT @USAforIOM: A Big Thank you to @NYUWashingtonDC for hosting the #MigFest and To all the guests and speakers for making the event a succe…,other
275,RT @OIM_Niger: Our slam workshop for the migrants at transit centre Bobiel 2 in Niamey has officially started! Excited to see the end resul…,other
276,RT @IOMSouthSudan: Happening now in #Juba - Global Migration Film Festival 🎥 35 university students here to watch &amp; discuss #LostinLebanon…,other
277,RT @DFID_Inclusive: What does the promise to #LeaveNoOneBehind under #GlobalGoals mean to you? For Barış it means our shared responsibility…,other
278,RT @OIM_Niger: “I was lucky. I jumped out of the car and escaped. After I had experienced prison in Libya  I couldn’t take it anymore. I ne…,other
279,Determined to help rebuild the nation’s economy for her fellow young people  Leen – a computer science undergraduat… https://t.co/0ngLL827fv,other
280,"Every day I think about #Syria. It seems that everything I knew there happened in another life — a life I miss a l… https://t.co/0cbj0bcaw6
What’s important is being healthy  and having a job and a place to live  be it in this country or elsewhere."" -Jes… https://t.co/dgp4IzDzZG",other
281,We need to be aware of our capacities  tolerate differences and always be ready to learn and adapt. -Natasha  3 0… https://t.co/hmPTW7UmGK,other
282,@miglesiasroa @MarcusCornaro @UNmigration @unicpretoria @EUinSA thank you for your support!!,other
283,RT @miglesiasroa: EU Ambassador @MarcusCornaro opening words at @iamamigrant Migration Film Festival  reallife stories txs @UNmigration @un…,other
284,I love how there is a lot of socializing within #Lisbon's local communities themselves. https://t.co/WIU7XtIz18 https://t.co/X2k2gLov50,other
285,Those who take the initiative to leave home are open and receptive to a new culture and new ways of living.… https://t.co/RT44rVqD04,other
286,"I am Chilean and yes  I am black. My mom is white and Chilean  my father is black and Cuban. To be black ('mulata'… https://t.co/5pleAmtM9Y
Meeting people from other countries that share my lived my experience makes me feel better. I know I’m not alone.""… https://t.co/7cUBtXYtGd",other
287,"Seniors do not seem to care for age or race  and they just greet everyone. It is a lovely habit that all generatio… https://t.co/KQIPzWk8ae
It is necessary to recognize the #xenophobia that we have in ourselves. Only then will we be able to deconstruct a… https://t.co/UAmaTQCmkz",other
288,Nobody leaves their country to seek help. Everyone wants to work and be independent. https://t.co/qNeSYlGiYx https://t.co/IBd1j36Xqx,other
289,RT @JamesThuch: In today's interconnected world  your success in the job market will depend most on cross-cultural collaborations. Go #Beyo…,other
290,RT @unngls: Join the Global #Migration #Film Festival 5-18 December at @UNICEF House in New York - Learn more here: https://t.co/T3FdrRTJ42…,other
291,"You don't realize what you have until you leave it behind. That's a good thing about traveling. You gain experienc… https://t.co/YTfxU2jJB4
RT @newsillustrator: Global migration’s impact and opportunity to help. https://t.co/vLKVEHMbec … … @McKinsey_MGI @DigitalMcKinsey @McKinse…
RT @UN: #JoinTogether on the @iamamigrant platform &amp; show your support for diversity &amp; inclusion. https://t.co/Co9Xcvv4T5
What’s important most important is being healthy  and having a job and a place to live  be it in Portugal or elsew… https://t.co/NDfz8VWMrX",other
292,I'm even more aware of my privileges  especially the privilege of being able to migrate freely.… https://t.co/sZCTPlSQe9,other
293,RT @IOMXorg: The Global #migFEST,other
294,100 Countries &amp; 30 Movies,other
295,Full schedule ➡️ https://t.co/FK5LExEcti https://t.co/rxS1e3TQst,other
296,"The more you live  the more you learn. However  I wouldn’t wish this kind of suffering upon anyone  not even my wo… https://t.co/m2K0M7ty3G
It was difficult for me to forge my identity because I did not fit into society's boxes."" https://t.co/4VnQBMBNOx https://t.co/aMc5N1myC3",other
297,Those who take the initiative to leave home are open and receptive to a new culture and new ways of living.… https://t.co/mKXn5pqBZn,other
298,RT @UNmigration: Abdoul is warning potential migrants about the risks of irregular #migration: https://t.co/kxIWlzFjH2,other
299,It should always be that simple.,other
300,"When I get to talk to people  I feel happy in my heart. If the heart is good  al… https://t.co/d8M70nUsHy
We feel torn; when we go back to our countries we feel at home  but we miss #Lisbon too!"" https://t.co/horczUPRnw https://t.co/EZgabhSnaS",other
301,"You tell people your story hoping they change their minds  but for some seeing is believing. They are determined t… https://t.co/rlAKLy934B
The positive part of #migration is that you become more cultured and enriched  and hopefully you can pay that forw… https://t.co/SWgDSBYsDz",other
302,"It is necessary to recognize the #xenophobia that we have in ourselves. Only then will we be able to deconstruct a… https://t.co/F5RaOfS19p
We need to be aware of our capacities  tolerate differences and always be ready to learn and adapt."" - Natasha… https://t.co/xlHZccTfUG",other
303,"Every day I think about #Syria. It seems that everything I knew there happened in another life — a life I miss a l… https://t.co/CciqMhAQk2
I love how there is a lot of socializing within #Lisbon's local communities themselves."" https://t.co/WIU7XtIz18 https://t.co/tMYA1z80mi",other
304,RT @UNmigration: “Can you describe the first day in America?”,other
305,@uBadr recalls his journey from #Iraq to the United States ➡️ https://t.co/C…,other
306,RT @NewToTheParish: 'The nurses in the Rounda looked after me and my baby with incredible humanity and professionalism' https://t.co/fKDW7A…,other
307,RT @IOM_Jordan: Mustafa has shared his migrant story with us here in our @iamamigrant booth at the @EUFilmfestJO You can also come and visi…,other
308,What’s important is being healthy  and having a job and a place to live  be it in Portugal or elsewhere. -Jessy … https://t.co/V32CakBoKq,other
